id,date,month,day,year,country_name,landslide_type,trigger
6903,03/06/2015,,,,United States,Mudslide,Rain
6914,3/21/15,,,,Colombia,Landslide,Unknown
6916,5/18/15,,,3:00,Colombia,Mudslide,Rain
6918,3/20/15,,,,United States,Landslide,Unknown
6920,3/14/15,,,,United States,Landslide,Flooding
6940,6/19/15,,,,United States,Landslide,Continuous rain
6943,6/17/15,,,,Costa Rica,Landslide,Continuous rain
6951,6/21/15,,,Morning,United States,Mudslide,Downpour
6952,6/18/15,,,,United States,Mudslide,Continuous rain
6953,6/18/15,,,,United States,Landslide,
6954,6/18/15,,,6:45,United States,Landslide,Tropical cyclone
6955,6/16/15,,,,United States,mudslide,Downpour
6956,6/16/15,,,Morning,United States,Landslide,Continuous rain
6957,6/16/15,,,,United States,Landslide,Continuous rain
6958,6/15/15,,,20:30,United States,Mudslide,Flooding
6960,06/10/2015,,,,United States,Landslide,Continuous rain
6986,6/13/15,,,13:00,Colombia,Landslide,Rain
6987,6/23/15,,,21:00,United States,Landslide,Unknown
6991,06/05/2015,,,12:00,United States,Mudslide,Downpour
6994,4/29/15,,,,United States,Landslide,Continuous rain
6999,06/03/2015,,,Afternoon,Costa Rica,Rockfall,Downpour
7008,6/27/15,,,,United States,Rockslide,Unknown
7009,6/27/15,,,,United States,Mudslide,Downpour
7017,06/02/2015,,,7:30,United States,Rockfall,Downpour
7019,5/30/15,,,Afternoon,United States,Landslide,Continuous rain
7024,5/31/15,,,evening,United States,Mudslide,Downpour
7025,5/29/15,,,,United States,Mudslide,Downpour
7030,6/24/15,,,,United States,Landslide,Downpour
7042,,,,Morning,United States,Mudslide,Downpour
7046,5/23/15,,,,United States,Landslide,Flooding
7047,05/11/2015,,,,United States,Mudslide,Continuous rain
7048,5/21/15,,,,United States,Mudslide,Continuous rain
7049,5/20/15,,,,United States,Rockfall,Downpour
7051,5/19/15,,,,United States,Mudslide,Continuous rain
7052,5/19/15,,,,United States,Landslide,Continuous rain
7053,5/19/15,,,,United States,Landslide,Continuous rain
7054,5/20/15,,,,United States,Landslide,Unknown
7055,5/19/15,,,,Canada,Mudslide,Unknown
7056,5/17/15,,,,Mexico,Landslide,Rain
7060,5/13/15,,,,United States,Landslide,Continuous rain
7064,05/10/2015,,,,United States,Landslide,Downpour
7065,05/09/2015,,,12:20,United States,Landslide,Unknown
7078,07/02/2015,,,,United States,Mudslide,Unknown
7080,,,,13:00,United States,Landslide,Unknown
7082,07/03/2015,,,,United States,Landslide,Unknown
7085,6/30/15,,,,United States,Landslide,Downpour
7114,07/08/2015,,,Evening,United States,Mudslide,Continuous rain
7115,07/07/2015,,,,United States,Creep,Continuous rain
7120,4/27/15,,,,United States,Landslide,Unknown
7122,4/23/15,,,,United States,Mudslide,Downpour
7124,4/20/15,,,,United States,Landslide,Construction
7128,4/20/15,,,,United States,Mudslide,Unknown
7129,4/20/15,,,,United States,landslide,Continuous rain
7130,4/19/15,,,,United States,Landslide,Unknown
7132,4/17/15,,,,United States,Landslide,Downpour
7135,4/18/15,,,,United States,Mudslide,Unknown
7136,4/17/15,,,,United States,Landslide,Unknown
7137,4/17/15,,,17:00,Canada,,Unknown
7142,07/07/2015,,,overnight,United States,Landslide,Continuous rain
7143,4/14/15,,,Night,United States,Mudslide,Downpour
7144,4/14/15,,,Afternoon,United States,Landslide,Downpour
7145,4/14/15,,,,United States,Mudslide,Downpour
7146,4/14/15,,,,United States,Landslide,Downpour
7147,4/14/15,,,,United States,Rockfall,Downpour
7149,4/14/15,,,9:00,United States,Mudslide,Downpour
7150,4/14/15,,,,United States,Mudslide,Downpour
7151,04/11/2015,,,8:30,United States,Landslide,Continuous rain
7152,04/10/2015,,,,United States,Landslide,Continuous rain
7153,04/10/2015,,,,United States,Landslide,Continuous rain
7154,04/10/2015,,,,United States,Landslide,Continuous rain
7162,07/12/2015,,,,United States,Rockfall,Unknown
7163,07/08/2015,,,Afternoon,United States,Mudslide,Continuous rain
7165,,,,12:15,United States,Landslide,Rain
7179,07/06/2015,,,,Costa Rica,Landslide,Downpour
7180,07/06/2015,,,,Costa Rica,Landslide,Downpour
7181,04/03/2015,,,,United States,Mudslide,Downpour
7182,04/03/2015,,,Night,United States,Mudslide,Downpour
7183,04/03/2015,,,Morning,United States,Mudslide,Downpour
7187,04/02/2015,,,,United States,Riverbank collapse,Unknown
7193,7/13/15,,,,United States,Landslide,Continuous rain
7197,07/12/2015,,,13:00,United States,Landslide,Continuous rain
7199,7/14/15,,,2:00,United States,Mudslide,Downpour
7200,7/14/15,,,,United States,Landslide,Continuous rain
7201,7/14/15,,,,United States,Mudslide,Continuous rain
7216,7/13/15,,,,United States,Landslide,Downpour
7217,7/13/15,,,,United States,Landslide,downpour
7218,07/11/2015,,,overnight,United States,Landslide,Continuous rain
7219,7/14/15,,,,United States,Landslide,Continuous rain
7228,7/19/15,,,,United States,Rockfall,Downpour
7229,7/19/15,,,,United States,Landslide,Downpour
7230,7/19/15,,,,United States,Landslide,Downpour
7231,7/19/15,,,,United States,Landslide,Downpour
7232,7/19/15,,,,United States,Landslide,Downpour
7233,7/19/15,,,,United States,Landslide,Downpour
7235,7/18/15,,,Night,United States,Mudslide,Downpour
7237,07/10/2015,,,,United States,Mudslide,Continuous rain
7240,7/18/15,,,15:20,United States,Rockfall,Downpour
7257,7/21/15,,,,United States,Landslide,Downpour
7290,7/27/15,,,17:00,United States,Mudslide,Downpour
7291,7/27/15,,,,United States,Mudslide,Downpour
7322,8/13/15,,,Night,United States,Mudslide,Downpour
7340,8/15/15,,,,United States,Landslide,Rain
7343,10/01/2015,,,21:30,Guatemala,Mudslide,Rain
7344,10/02/2015,,,,United States,Mudslide,Rain
7345,10/19/15,,,,Guatemala,Mudslide,Tropical cyclone
7346,10/19/15,,,,Guatemala,Landslide,Tropical cyclone
7347,10/19/15,,,,Guatemala,Landslide,Rain
7348,7/19/15,,,,United States,Debris flow,Downpour
7368,08/09/2015,,,,United States,Debris flow,Downpour
7399,4/13/07,,,,United States,Landslide,Unknown
7402,1/29/16,,,,Colombia,Landslide,Rain
7403,4/29/11,,,12:00,Ecuador,Landslide,Rain
7407,08/02/2015,,,13:50,United States,Mudslide,Downpour
7412,06/06/2015,,,,Guatemala,Landslide,Rain
7413,9/27/15,,,,Guatemala,Landslide,Rain
7414,9/27/15,,,,Guatemala,Landslide,Rain
7415,9/27/15,,,,Guatemala,Landslide,Rain
7416,9/27/15,,,,Guatemala,Landslide,Rain
7417,9/27/15,,,,Guatemala,Landslide,Rain
7418,9/27/15,,,,Guatemala,Landslide,Rain
7419,9/27/15,,,,Guatemala,Landslide,Rain
7420,9/27/15,,,,Guatemala,Landslide,Rain
7421,9/27/15,,,,Guatemala,Landslide,Rain
7422,9/27/15,,,,Guatemala,Landslide,Rain
7423,9/27/15,,,,Guatemala,Landslide,Rain
7424,9/27/15,,,,Guatemala,Landslide,Rain
7425,9/27/15,,,,Guatemala,Landslide,Rain
7426,9/27/15,,,,Guatemala,Landslide,Rain
7427,9/27/15,,,,Guatemala,Landslide,Rain
7428,07/11/2015,,,Morning,Guatemala,Landslide,Rain
7429,11/23/15,,,,Guatemala,Landslide,Rain
7430,10/07/2015,,,,Mexico,Landslide,Rain
7431,10/07/2015,,,,Mexico,Landslide,Rain
7432,9/23/15,,,,Guatemala,Landslide,Continuous rain
7433,10/15/15,,,,Guatemala,Landslide,Rain
7434,05/04/2015,,,13:32,Guatemala,Landslide,Unknown
7435,11/24/15,,,,Guatemala,Landslide,Rain
7436,09/06/2015,,,Afternoon,Guatemala,Debris flow,Rain
7437,11/24/15,,,10:00,Belize,Rockfall,Mining digging
7438,7/18/15,,,,El Salvador,Landslide,Rain
7439,10/06/2015,,,,Guatemala,Landslide,Rain
7440,11/03/2015,,,1:00,El Salvador,Mudslide,Rain
7441,11/04/2015,,,,El Salvador,Other,Rain
7442,10/19/15,,,,El Salvador,Landslide,Downpour
7443,06/09/2015,,,,Honduras,Landslide,Unknown
7444,10/29/15,,,,Costa Rica,Landslide,Rain
7445,9/17/15,,,,Mexico,Landslide,Rain
7446,9/28/15,,,,Honduras,Landslide,Rain
7447,9/28/15,,,,Honduras,Other,Downpour
7448,06/11/2015,,,,Honduras,Landslide,Rain
7449,12/15/15,,,,Honduras,Rockfall,Rain
7450,09/07/2015,,,,Panama,Landslide,Downpour
7451,07/02/2015,,,,Panama,Other,Construction
7452,11/16/15,,,,Panama,Landslide,Rain
7453,06/05/2015,,,Afternoon,Panama,Landslide,Downpour
7454,10/16/15,,,18:00,Honduras,Rockfall,Rain
7455,10/29/15,,,,Honduras,Landslide,Continuous rain
7456,10/16/15,,,23:00,Honduras,Landslide,Rain
7457,09/06/2015,,,,Honduras,Landslide,Continuous rain
7458,09/06/2015,,,,Honduras,Landslide,Continuous rain
7459,11/21/15,,,22:30,Honduras,Landslide,Rain
7460,9/25/15,,,,Honduras,Landslide,Rain
7461,9/24/15,,,,Honduras,Landslide,Rain
7462,9/25/15,,,,Honduras,Landslide,Rain
7463,6/13/15,,,Morning,Honduras,Rockfall,Rain
7464,9/28/15,,,Morning,Honduras,Rockfall,Rain
7465,5/13/15,,,,Mexico,Landslide,Construction
7466,10/21/15,,,,Honduras,Rockfall,Unknown
7467,1/22/15,,,,Honduras,Rockfall,Continuous rain
7468,6/13/15,,,Afternoon,Honduras,Landslide,Downpour
7469,12/16/15,,,,Mexico,Riverbank collapse,Flooding
7470,10/08/2015,,,,Nicaragua,Landslide,Rain
7471,2/19/16,,,,Nicaragua,Landslide,Rain
7472,12/01/2015,,,,Jamaica,Landslide,Rain
7473,12/01/2015,,,,Jamaica,Landslide,Rain
7474,12/01/2015,,,,Jamaica,Landslide,Rain
7475,9/27/15,,,,Nicaragua,Landslide,Downpour
7476,9/27/15,,,,Nicaragua,Landslide,Rain
7477,06/12/2015,,,,Nicaragua,Landslide,Rain
7478,06/10/2015,,,Night,Nicaragua,Landslide,Rain
7479,10/03/2015,,,Night,Mexico,Landslide,Tropical cyclone
7480,7/23/15,,,,Nicaragua,Landslide,Rain
7481,5/13/15,,,,Nicaragua,Debris flow,Rain
7482,9/28/15,,,Afternoon,Honduras,Landslide,Downpour
7483,9/28/15,,,Morning,Honduras,Landslide,Downpour
7484,09/09/2015,,,,Honduras,Other,Unknown
7485,9/20/15,,,,Honduras,Riverbank collapse,Flooding
7486,10/27/15,,,,Costa Rica,Mudslide,Rain
7487,11/18/15,,,1:11,Costa Rica,Landslide,Unknown
7488,10/29/15,,,,Costa Rica,Landslide,Downpour
7489,6/21/15,,,Morning,Panama,Landslide,Rain
7490,10/15/15,,,,Costa Rica,Landslide,Downpour
7491,3/20/15,,,8:00,Costa Rica,Other,Volcano
7492,3/18/15,,,,Costa Rica,Landslide,Downpour
7493,11/23/15,,,,Costa Rica,Landslide,Unknown
7494,9/25/15,,,,Costa Rica,Landslide,Rain
7495,11/05/2015,,,,Costa Rica,Landslide,Rain
7496,11/11/2015,,,,Costa Rica,Landslide,Rain
7497,6/29/15,,,,Panama,Landslide,Downpour
7498,6/29/15,,,,Panama,Landslide,Downpour
7499,12/21/15,,,,Panama,Mudslide,Rain
7500,5/24/15,,,23:30,Panama,Mudslide,Rain
7501,10/08/2015,,,,Panama,Landslide,Rain
7502,02/10/2015,,,,Panama,Landslide,Rain
7503,11/23/15,,,,Panama,Landslide,Rain
7504,11/22/15,,,,Panama,Landslide,Rain
7505,8/26/15,,,,Panama,Landslide,Continuous rain
7506,09/10/2015,,,,Panama,Landslide,Downpour
7507,11/11/2015,,,,Panama,Landslide,Downpour
7508,9/17/15,,,,Panama,Landslide,Flooding
7509,09/10/2015,,,,Panama,Landslide,Downpour
7510,8/31/15,,,,Panama,Landslide,Downpour
7511,8/31/15,,,,Panama,Landslide,Downpour
7512,9/22/15,,,,Panama,Landslide,Downpour
7513,05/09/2015,,,,Colombia,Landslide,Downpour
7514,5/23/15,,,,Mexico,Landslide,Rain
7515,10/21/15,,,,Mexico,Landslide,Rain
7516,10/21/15,,,,Mexico,Landslide,Rain
7517,09/12/2015,,,,Mexico,Landslide,Rain
7518,10/15/15,,,,Mexico,Landslide,Flooding
7519,2/24/16,,,,United States,Landslide,Unknown
7520,2/24/16,,,Night,United States,Rockfall,Rain
7521,2/15/16,,,Morning,United States,Rockfall,Freeze thaw
7522,2/24/16,,,,United States,Rockfall,Unknown
7524,2/21/16,,,14:00,United States,Landslide,Unknown
7526,2/24/16,,,Morning,Canada,Rockfall,Freeze thaw
7527,1/28/16,,,9:45,United States,Rockfall,Unknown
7528,2/24/16,,,4:00,United States,Rockfall,Rain
7529,2/27/16,,,,United States,Rockfall,Unknown
7530,2/27/16,,,15:30,United States,Rockfall,Rain
7531,2/14/16,,,,United States,Rockfall,Freeze thaw
7532,2/26/16,,,15:00,United States,Rockfall,Unknown
7533,2/27/16,,,12:15,United States,Rockfall,Unknown
7534,11/29/15,,,,United States,Mudslide,Unknown
7535,12/07/2015,,,,United States,Rockfall,
7537,2/22/16,,,0:00,United States,Mudslide,Unknown
7539,2/23/16,,,,United States,Landslide,Rain
7540,2/26/16,,,21:06,United States,Rockfall,Unknown
7541,03/02/2016,,,8:00,United States,Rockfall,Unknown
